GPSTime,easting,northing,altitude,vel_east,vel_north,vel_up,roll,pitch,heading,angvel_z,angvel_y,angvel_x
1611678138585783,-3.2616350610699136,0.1990404497555929,-0.21025934422051248,-0.0009976882174574494,0.0008358436391897501,-0.004388762805437871,1.5370225166628242,-1.3150282594132132,0.016000089491829017,0.0004180694963555002,-0.001222250554897149,-0.008372849967341656
1611678138685783,-3.261638239143486,0.1990315750050187,-0.21029413427244747,-0.00024726850454156866,0.000814874288152686,0.0019519016714056809,1.5372258309187823,-1.3150416924107937,0.015803619079192713,-0.00099019401999905,-0.001625869934388355,0.002735126136699907
1611678138785783,-3.261632749569449,0.19904935237002624,-0.21023596755634394,0.000719962769432417,-0.0007987872014673099,0.0032711253963961496,1.5368599099528637,-1.3150213677084102,0.01610591279022656,0.0016339703840161013,0.0012434344137274064,0.00565156765656887
1611678138885784,-3.261630294142466,0.19903941254599017,-0.21023397095233615,-0.0005488251211780866,0.00036741683039731,-0.0038221890264977256,1.5368592346675585,-1.3150341286442742,0.016132550129437765,0.0013319332951899508,-0.0003978380948160092,-0.0069895049157878706
1611678138985784,-3.26164081163279,0.1990428086431056,-0.21029630422093243,1.5282519116557524e-05,-0.001024670500929151,0.00028560791353208007,1.5372370661085535,-1.3150339545506213,0.01573018600419543,-0.0037751730792247007,0.0011603741240074122,-0.0005760276643141159
1611678139085784,-3.2616292281808312,0.19902926482432087,-0.21024456423181168,0.0005729822943422888,0.0003912274063921444,0.003438771420182048,1.5369109105589314,-1.3150501256930338,0.016083433105538725,0.001988674241247466,-0.00044339326773714386,0.006168831133296487
1611678139185785,-3.261632239479528,0.19904116417048717,-0.21024320684156672,-0.0005849309557150136,0.0006330786574768785,-0.0032877421868210467,1.5369168352825366,-1.315029795727576,0.0160866021092118,0.0006884480338362966,-0.0009290902670999366,-0.0059317443975095505
1611678139285785,-3.2616368216642284,0.19902213510349648,-0.21029717687772642,-0.0002806076484086669,-0.0005022118547318285,-0.0002641065475112024,1.5372455893780839,-1.3150586791485297,0.015768811966821256,0.0001868520596662033,0.0004497166442028958,-0.0012369625073020544
1611678139385785,-3.2616289415413053,0.1990287240172661,-0.21024268449333838,0.0008997456796747561,-0.0010797210199941507,0.0038038309180996044,1.5368977269026893,-1.3150515359830974,0.016090423594229526,-0.00397318229313411,0.0007973908855143166,0.006552343285827225
1611678139485786,-3.261627319469676,0.19902334739953542,-0.21023837721799182,-0.0003394753989075963,0.000270690829583141,-0.0023976063992988046,1.5368782897676376,-1.315063839776864,0.016093152365596598,0.0021073530495270775,1.661469818575381e-05,-0.004541200004504848
