GPSTime,easting,northing,altitude,vel_east,vel_north,vel_up,roll,pitch,heading,angvel_z,angvel_y,angvel_x
1739656734877762,-4.178058543681977,1.059929788958298,-0.07707586928777822,-0.0006394776693349576,0.0018195377689357532,-3.962500771841413e-05,1.4782435030128864,-1.2517729346129949,0.06704026932339985,0.0003551445638203052,0.00011232923152285227,-0.0007727172719714654
1739656734977764,-4.178101057530303,1.0600666846276727,-0.07703420045793365,-0.0007216981924389716,0.0016530931651508025,0.0015193486592068766,1.478227178606007,-1.2517779117698071,0.06702763869408564,-0.0003866729073484843,-6.52539664521841e-05,8.059690129214359e-05
1739656735077765,-4.178141567000891,1.0601192190181759,-0.07708625772383246,5.832080272433807e-05,8.436410201595521e-05,-0.0015379843820576224,1.478209698363708,-1.25180797330054,0.06705802424572253,0.0019151435972498843,-0.0006489862396817541,-0.0003958410596041235
1739656735177766,-4.178179296723911,1.0601744877001764,-0.07714741108741392,-0.0008390471950980371,0.0004431223818964326,-0.0011485161741171025,1.4782638907752572,-1.2517772417282809,0.0669848554445506,-0.003130619230006726,0.0011179013278452873,0.00022233293446392619
1739656735277767,-4.178222119750308,1.0601783577980177,-0.0772313988985645,-0.0007246417270964869,0.0007911358855380457,0.0008711670321552057,1.4782866780391075,-1.2517715638122977,0.06695641364753406,0.00013929937677329538,-0.0005011386059696065,8.977557281593417e-05
1739656735377767,-4.178304823226557,1.0601850787223985,-0.07727721909595636,-0.00020887606009635878,-0.0005261714213346552,-0.0016229963630937539,1.4782609567119271,-1.2517956677271298,0.06699856757770499,5.744705692045375e-05,0.00023570073987301188,-0.0007218149652872499
1739656735477768,-4.178370793704535,1.0602175201858888,-0.07733549705886776,-0.0010258407947736346,0.0022143564344821683,-0.0005028392088473622,1.4783601437951903,-1.2518683550908376,0.06681812020459853,-0.0005191157440528023,0.0014911703646750764,-0.0006039780008306451
1739656735577769,-4.178401331863503,1.060389000553379,-0.07741458918057598,0.00043078133417819123,0.0017957842416436204,3.275960320504387e-05,1.4784935823743706,-1.2519401839523794,0.06674814145312258,-0.0005473165943446568,-0.0006822039668183751,-0.0007286234445257512
1739656735677770,-4.178396960754118,1.060467157817355,-0.07741607440370925,0.0005267264414911651,-0.00010790875972341474,-0.000774073067697383,1.4786089927776775,-1.2518693189729126,0.06664172849191784,-0.0006014912554967219,-0.0005441213423720385,0.0003022340675296735
1739656735777771,-4.178333040022461,1.0603720114993487,-0.07741650088552776,-0.0006822817541729589,0.0007155290611664608,0.00217669214461156,1.4787043837874734,-1.251912286999325,0.0664875094657186,0.002230933419127759,-0.0009398431685342578,0.0007429249939680567
1739656735877772,-4.178320169882092,1.0603310328917241,-0.07742568335445356,0.0010102003810739096,-0.0007648838236028522,-0.0006236707864459414,1.4787656403920935,-1.2519229118424564,0.06644041539358521,-0.0016940833352828357,-7.757226908297112e-05,-0.00058824169503413
1739656735977772,-4.1782941930534445,1.0604329253134976,-0.07741516973864669,-0.0006258072058181114,0.002944684884435273,0.00025866408885061304,1.4788827722555864,-1.251902253711814,0.06632164497389931,-0.0022369152384578614,0.0003128477332930646,6.839514498156713e-05
1739656736077773,-4.178323268524261,1.0605908233909134,-0.0775019714113284,0.0009445725232763108,-0.000867171958447646,-0.0010481168132170924,1.478990083681386,-1.2519333081527504,0.06630316346649694,-0.0013139308501550102,0.0024545048047695077,-3.5885175683600466e-05
1739656736177712,-4.178370676415527,1.0605754902779907,-0.0775655431268779,-0.001325642240658539,0.00065646718167598,0.000913977922220986,1.479063926065146,-1.2519284032322484,0.06623448213489033,-0.00039402078361668567,-0.0010701979583183849,0.0017397791128583564
1739656736277718,-4.178330372266784,1.0604004780961693,-0.077601015717971,0.0015506297903304697,-0.0027809426142887867,0.00020975381266690395,1.4791087654035084,-1.2519226809591197,0.0661474400686201,0.0025750052704995277,-6.800542768946088e-05,0.00035909374452487225
1739656736377719,-4.17828518788069,1.0602799399604128,-0.07763557284419982,-0.0005825966738713564,-0.00022302224102360192,-0.0004357994280356294,1.4792388813760833,-1.2519376466314194,0.06597371820370566,0.0025580968074077758,0.0018890349999338269,-0.0007539339551993441
1739656736477720,-4.1782963215389515,1.060183370858168,-0.07767697334087764,0.00046455419368282206,-0.0016908066783729316,4.31870581361784e-05,1.47923354069464,-1.2519221346358154,0.06598889789116529,-0.0008736158858941707,-0.00010298061489639936,-0.00020976214075499696
1739656736577721,-4.178362091717771,1.0601729731188496,-0.07770631232701236,-0.0006929609755932756,0.0008639586119963071,-0.0010767143491777354,1.4792577403512905,-1.2519054626864672,0.06597730872077164,-0.0010843265964876065,0.0003394663098873177,0.0001506740664183332
1739656736677722,-4.178365671395667,1.0601162485549382,-0.07774902359288438,0.0007427515492731985,-0.0009885173423429424,0.0009362833023453024,1.4792718144892254,-1.2519045776719697,0.06596838339086024,-0.00029236817952445204,0.0010492241520891215,0.00031893562264535586
1739656736777723,-4.1783744157414295,1.0600373030846888,-0.07777158414262017,-0.0007518030958683686,-0.0005516251602447345,-0.001158438570895466,1.4792748354733387,-1.2518712059137198,0.06601184969808815,-0.0008433678693270697,-0.0012400379136404997,7.2084697877872725e-06
1739656736877723,-4.17838404426434,1.0598963880367733,-0.0778136401193957,0.00032168028458952504,-0.0006382363208398465,0.0005233551940402524,1.4792891488165476,-1.2519065414064843,0.06599547874551358,0.00206452380113191,0.0006413832344904488,-0.0008564512884539063
1739656736977724,-4.178421344937045,1.05985052120219,-0.07777962509444995,-0.00037444961316073904,-0.0009280738070069451,-0.0002945222968109401,1.479203560734464,-1.2519043244880246,0.06609587154279681,-0.0031246773110580692,0.0015478380541859744,0.0006486462520545587
1739656737077724,-4.178487460460829,1.0597813523417272,-0.07779213777523958,-7.223374676503212e-05,-0.0005872286421118254,0.0001367718927831413,1.479157504326195,-1.2518820679115505,0.06614575681700503,0.0023972610340927056,-0.0008759336660221634,-0.0010146431026252746
1739656737177726,-4.178535193538639,1.0596774679568677,-0.07777770749872011,-0.0006191006155699782,-0.0014147952538147881,0.0005102175505573149,1.4791350244682506,-1.2518777978883224,0.06615379843889736,0.0005021706491969833,0.00027344062825163085,0.0019357790110931692
1739656737277727,-4.178559786045289,1.0594611823336,-0.0777948076703429,-0.00037598017680574435,-0.001824705875717086,0.0006136496729409135,1.4790980670780216,-1.2518585337648063,0.06615689039872512,0.0014377048162437446,-0.0005674645486816632,0.00034808359691633603
1739656737377726,-4.178605295547511,1.0594340161626281,-0.07780389556894997,2.859108239494929e-05,0.0008022587324016321,0.0002868952418613413,1.4790970991281491,-1.2518605709489359,0.06616320157831147,-0.0011274706041101163,-0.00010206460549825148,0.0010715722278279978
1739656737477728,-4.178502765911812,1.0594592729505758,-0.07778450805586727,0.0020389449581340938,-0.0006831372632566424,0.0007692739248927729,1.4792227284119641,-1.2518927724078375,0.06603869111273789,0.0016774672655083774,0.001159907670544532,-0.00011666394299267127
1739656737577729,-4.178477947753651,1.0593746387990357,-0.07779999375664849,-0.0010418054430105924,-0.00025147354110564824,-0.0012429934810458184,1.47924752119573,-1.2518815828050438,0.06599130819779689,-0.0025679751129893164,-0.001359916493159689,0.00028458631278374864
1739656737677730,-4.178527790772657,1.0591950747998258,-0.07786917735017987,-0.00011735127793057703,-0.0021270314751077124,-0.000570126473283417,1.4792173305206828,-1.251862129326847,0.06600534605938464,0.0007221065944431395,0.0003638280034176401,-0.0002019956989175529
1739656737777731,-4.1785660925011054,1.0592389201024537,-0.07791604593033002,-0.0002166087933860465,0.0024960140360380813,3.3268853994377175e-05,1.4791355857594515,-1.2518622965242632,0.06609179763637202,0.00035039298500068664,0.0009833936423750765,0.00012536394854159352
1739656737877731,-4.178394662517783,1.059347831822275,-0.07788730429275742,0.003400922796588438,-0.0021468696946982412,-0.000545716365404401,1.4792565072782369,-1.2519156291713214,0.0660599538805421,0.0011188653808619413,0.002381870634783157,-0.002215223919726938
1739656737977732,-4.178329424677915,1.059241731957499,-0.07793840802741524,-0.0019586790838195087,0.0006962978319733523,-0.0015445463791606345,1.4792516675346037,-1.2519180502614164,0.06601250529728965,-0.0005418956485910203,-0.0023281889980426634,-0.0006236318501917654
1739656738077734,-4.178414560020123,1.0591485404194152,-0.0779879802871909,0.0006875323865208789,-0.00033449442094462216,0.0008373958209117292,1.4790697119812461,-1.2519183313753919,0.06617155155241948,0.0026230589804840613,-0.00201771680543084,0.0007555261006747842
1739656738177734,-4.178342036947188,1.059262010003197,-0.07795179068427328,-0.0005866907131454849,0.0040218074256688574,0.0012298130534858667,1.47922872822522,-1.2519108665788417,0.06599798251511657,-0.0007854998821509088,-0.0016608354959267142,0.0010040528118769928
1739656738277736,-4.178393411734894,1.0594098098706632,-0.07798148659427534,-0.0006440130394855166,-0.0009172678497557698,-0.0003426571290007844,1.4791854575360135,-1.2519738143234946,0.06607763659685338,0.0003846976977167778,0.001815530359608101,0.000646672148655352
